product_code,detail_desc
866244,"Calf-length coat in a quilted weave designed for outdoor activity. Ribbed stand-up collar, press-studs down the front and discreet pockets in the side seams for safe storage of valuables. Long sleeves with ribbed cuffs, and a rounded hem for a better fit when moving. Slightly longer at the back. Lined."
866248,"Basketball-inspired short-sleeved top in fast-drying, breathable mesh with a print motif and text appliqué on the front. Contrasting colour side panels and slits in the sides."
866610,"Track pants in fast-drying functional fabric with wide, covered elastication and a drawstring at the waist. Mesh-lined side pockets, contrasting colour panels down the sides and a concealed zip at the hems."
866731,"Ankle-length sports tights in fast-drying functional fabric. High waist with wide, elasticated ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
866785,"Quilted jacket in windproof, water-repellent functional fabric designed to keep you dry during light showers and protect you from the wind. The jacket has a stand-up collar, zip down the front and side pockets with a concealed zip to keep your valuables safe. Outer fabric and padding made from recycled polyester. The jacket has a THERMOLITE® T-Down EcoMade filling, which is down-like insulation that is lightweight yet provides superior warmth and breathability. The filling is made entirely from recycled PET fibre."
866792,"Sports bra in fast-drying functional fabric with a square neckline, lined front and wide elastic hem. Medium support."
867254,"Fully lined sports swimsuit with wide, elastic shoulder straps that meet at the back, a decorative horizontal strap at the back, and high-cut legs."
867738,"Set with a top and pair of leggings in fast-drying functional fabric. Wide top in closely-woven mesh with a round neckline, print motif on the front, cap sleeves and a gently rounded hem. Leggings with a wide waist panel."
867740,"Fitted jacket in fast-drying functional fabric with thermal fleece inside. Hood, zip down the front with a chin guard, zipped front pockets, ribbed panels at the sides and long raglan sleeves."
867741,Sports tops in fast-drying functional fabric with flatlock seams. Short raglan sleeves and twisted side seams.
867742,Sports tights in fast-drying functional fabric with a waist panel.
867909,"Yoga socks with anti-slip protectors on the soles. Elasticated, scalloped trim around the opening and a long elastic ribbon at the top that ties around the ankles."
868195,Sports top in fast-drying functional fabric with short raglan sleeves and jacquard-patterned details. Seamless.
868213,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
868283,"Sleeveless, cropped sports top in fast-drying functional fabric with a double-layered trim at the hem that wraps over at the front."
868405,"Cropped, fitted sports vest top in stretch jersey with a round neckline and racer back."
868654,Yoga socks with crossover elastic straps at the top and anti-slip protectors on the soles.
868691,"Ankle-length running tights in fast-drying functional fabric with reflective details. High waist with wide, covered elastication and a drawstring, as well as a zipped key pocket at the back. Legs with a zip at the hems. The polyester content of the tights is recycled."
868780,"Sports bralette in fast-drying functional fabric with folded, glued edges. Wide shoulder straps that cross at the back and lined cups with removable inserts that shape the bust. High support, designed for use during high-intensity training. Some of the polyester content of the bra is recycled."
868823,"V-neck sports bralette in fast-drying functional fabric. Wide shoulder straps, lined cups with removable inserts that shape the bust, and a racer back. Medium support. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility."
868987,"Windbreaker in fast-drying, breathable functional fabric with a zip down the front and mesh-lined hood with an elastic drawstring. Long raglan sleeves with narrow elastication at the cuffs, side pockets and an elastic drawstring at the hem. Rounded and slightly longer at the back. Partly lined in mesh."
869331,"Light-support sports bralette suitable for low-intensity workouts with a fast-drying function designed to help keep you dry and cool while exercising. Wide shoulder straps, a racer back and lined cups with removable inserts for an adjustable fit and to shape the bust. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility."
870115,"Straight-cut sports tops in fast-drying functional fabric with a round neck, short dolman sleeves and a rounded hem. One top has a print motif on the front."
870117,Cropped sports tights in fast-drying functional fabric with a wide waistband.
870119,3/4-length sports tights in fast-drying functional fabric with flatlock seams and an elasticated waist.
870120,"Top in patterned, fast-drying functional fabric with flatlock seams and glittery elastic at the top. Glittery, double shoulder straps that cross at the back."
870121,Sports top in fast-drying functional fabric. Narrow cut at the top and a cut-out section at the back.
870123,"Cropped track pants in fast-drying functional fabric. Low waist with elasticated ribbing and a drawstring, a low crotch and tapered legs with contrasting colour piping down the sides and ribbed hems."
871424,3/4-length sports tights in fast-drying functional fabric with flatlock seams and an elasticated waist.
872686,"Set with a T-shirt and pair of shorts in airy mesh and a pair of trousers in jersey. Round-necked T-shirt with a trim around the neckline. Knee-length shorts with an elasticated, drawstring waist. Trousers with an elasticated, drawstring waist, side pockets and gently tapered legs."
872689,"Sports trousers in sturdy jersey with a reflective print on one leg. Elasticated, drawstring waist and pockets in the side seams."
