product_code,detail_desc
866425,"Calf-length, pleated skirt in an airy weave with a high waist with covered elastication. Jersey underskirt."
866712,"Fitted, short-sleeved top in soft jersey with a collar, buttons down the front and overlocked edges around the sleeves and hem."
866724,Short top in flock-patterned mesh. Short puff sleeves with smocked hems. Unlined.
866742,Alice band in padded velour with shimmering beads on top.
866755,"Short, fitted dress in sturdy cotton twill with a collar, metal buttons down the front, a yoke and short sleeves. Flap chest pockets with a button, and a seam at the waist. Unlined."
866821,Fabric-covered scrunchie with a large bow.
866899,Fitted top in textured jersey with a slight sheen. Narrow ribbing around the neckline and long puff sleeves.
866943,"Short, fitted dress in ribbed jersey with a slight sheen. Round neckline and long puff sleeves. Unlined."
867138,"Cropped top in crinkled, patterned jersey with a sweetheart neckline and short, trimmed puff sleeves with elastication over the shoulders."
867141,"Calf-length dress in patterned mesh with a frilled collar and opening with a button at the back of the neck. Long sleeves with overlocked edges, a seam at the waist with a discreet drawstring at the sides, and seams with a small frill trim and concealed elastication around the skirt to create tiers. Lined."
867295,"Cropped, sleeveless, one-shoulder top in shimmering metallic jersey. One open shoulder and one wide shoulder strap."
867332,"Long, pleated skirt in an airy weave. High waist with covered elastication and a jersey underskirt."
867351,"Short, boxy jacket in washed denim with a collar and buttons down the front. Large chest pockets with a flap and button, dropped shoulders and long, wide sleeves with buttoned cuffs. Unlined. The cotton content of the jacket is partly recycled."
867622,"Fully lined swimsuit with cut-out sections front and back, a racer back and high-cut legs."
867759,"Shorts in small hole mesh with a print on one leg. Covered elastication at the waist, front pockets with trims down the sides, and short slits in the sides of the hems. Soft jersey inner shorts."
867785,"Batik-patterned shirt in soft, washed cotton denim with a collar and press-studs down the front. Flap chest pockets with a press-stud, long sleeves and narrow cuffs with a press-stud fastening."
867841,"Oversized T-shirt in soft, patterned cotton jersey with ribbing around the neckline, dropped shoulders and a cut-out V-neck section at the back with decorative crossover straps."
867888,Sleeveless top in a viscose weave with a seam and wide broderie anglaise-trimmed flounce at the hem.
867949,"Calf-length T-shirt dress in cotton jersey. Loose fit with dropped shoulders, concealed pockets in the side seams, and a seam and wide flounce at the hem."
867966,"5-pocket, ankle-length jeans in washed, stretch denim with an extra-high waist, zip fly and button, and super-skinny legs."
867968,"5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button and skinny legs. The cotton content of the jeans is partly recycled."
867969,"5-pocket jeans in washed, stretch denim with a regular waist, zip fly and button, and skinny legs."
867979,"Calf-length dress in a patterned crêpe weave with long puff sleeves and an opening with a button at the back of the neck. Gathered seam at the waist and a bell-shaped, tiered skirt. Unlined."
867985,"Short, faux shearling-lined parka in a cotton weave with a faux fur-trimmed hood, stand up collar and zip and wind flap with concealed press-studs down the front. Patch front pockets with a flap and press-stud and concealed side pockets. Covered elastication and a tab with an adjustable fastening at the cuffs. Concealed drawstring at the waist and hem, and a small back vent. Lined."
867994,"Boxy puffer jacket in woven fabric with a stand-up collar, zip down the front and side pockets. Concealed elastication at the cuffs and an elasticated drawstring at the hem. Lined."
868024,"Straight-cut jacket in cotton corduroy with a faux shearling collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and long sleeves with buttoned cuffs. Lining in faux shearling and a quilted weave."
868034,"Jacket in soft faux fur with a large, wide collar and dropped shoulders. Concealed press-studs down the front and diagonal patch front pockets. Lined in woven fabric made from recycled polyester."
868035,"Short jacket in soft faux fur with a hood, zip down the front with a ring pull and diagonal side pockets. Covered elastication at the cuffs and hem. Recycled polyester lining."
868037,Cropped jacket in imitation leather with a diagonal zip down the front and small notch lapels with a decorative metal button. Long sleeves with a zip at the cuffs and zipped front pockets. Lined in taffeta made from recycled polyester.
868038,"Lightly padded jacket in woven fabric with a small, ribbed stand-up collar and zip down the front. Gently dropped shoulders, long sleeves, diagonal flap front pockets with a concealed press-stud, and ribbing at the cuffs and hem. Lined in taffeta made from recycled polyester."
868053,"Jacket in soft faux shearling with a stand-up collar, zip down the front, gently dropped shoulders and long sleeves with covered elastication at the cuffs. Diagonal, welt front pockets and an elasticated, contrasting colour drawstring at the hem. Lined."
868054,"Oversized shirt jacket in woven fabric with a soft brushed inside. Collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and diagonal side pockets. Gently dropped shoulders, long sleeves with buttoned cuffs, and short slits in the sides. Slightly longer at the back. Unlined."
868059,Cropped vest top in soft cotton jersey.
868060,"Short, fitted dress in ribbed cotton jersey with a V-neck and narrow shoulder straps."
868063,"Shorts in sweatshirt fabric made from a cotton blend. High waist with wide elastication and a drawstring, and side pockets. The polyester content of the shorts is recycled."
868064,"Shorts in sweatshirt fabric made from a cotton blend with a high, elasticated drawstring waist, welt side pockets and wide legs with slits."
868128,"Fitted puffer jacket in woven fabric with a zip down the front and lined hood with a detachable faux fur trim. Concealed, elasticated drawstring at the waist, zipped front pockets and inner ribbing at the cuffs. Lined in taffeta made from recycled polyester."
868134,"Lightly padded parka in cotton twill with a high collar and lined hood with a folding trim around the edge. Zip and wind flap with press-studs down the front, handwarmer pockets with a flap and concealed press-stud, and flap front pockets with a press-stud. Drawstring at the waist and a tab with a press-stud at the cuffs. Quilted lining."
868474,"Shacket in heavy jersey with shimmering metallic sequins. Collar, press-studs down the front, flap chest pockets with a press-stud and concealed front pockets. Dropped shoulders, long sleeves and cuffs with press-studs."
868507,"Boiler suit in soft, washed cotton denim with a collar, buttons down the front and short sleeves. Flap chest pockets, front and back pockets, a detachable belt with D-rings at the waist and wide, straight legs."
868556,"Calf-length trousers in soft, ribbed viscose jersey. High waist with covered elastication and straight, wide legs."
868638,"5-pocket, ankle-length jeans in washed denim. Slightly looser fit with an extra-high waist, zip fly and button and straight legs with vertical seams at the back."
868678,"Vest top in a loose knit with a deep V-neck, low cut back and fringes at the hem. Unlined."
868680,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
868688,Vest top in ribbed jersey with decorative lace around the neckline and armholes.
868692,"Cropped top in a fine waffle knit with narrow shoulder straps, a gentle V-neck, decorative buttons and gathers at the top, and an overlocked hem."
868734,"Short, off-the-shoulder dress in an airy, plumeti weave with elastication and a small frill trim at the top. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and a flounce at the hem. Partly lined."
